140,10,1691630100.281103
140,10,1691630100.3853486
140,10,1691630100.4919655
140,10,1691630100.594599
140,10,1691630100.6988056
140,10,1691630100.8075151
140,10,1691630100.9118626
140,10,1691630101.013473
140,10,1691630101.1200128
140,10,1691630101.2256074
140,10,1691630101.3295586
140,10,1691630101.432961
140,10,1691630101.5402672
140,10,1691630101.6473851
140,10,1691630101.7557156
140,10,1691630101.8659112
140,10,1691630101.9816701
140,10,1691630102.0952008
140,10,1691630102.206601
140,10,1691630102.3138907
140,10,1691630102.4264598
140,10,1691630102.5385184
140,10,1691630102.643933
140,10,1691630102.7459924
140,10,1691630102.846995
140,10,1691630102.9556856
140,10,1691630103.0602067
140,10,1691630103.1672354
140,10,1691630103.278168
140,10,1691630103.3805904
140,10,1691630103.4987736
140,10,1691630103.6112442
140,10,1691630103.7207987
140,10,1691630103.829818
140,10,1691630103.9326093
140,10,1691630104.0401068
140,10,1691630104.1556342
140,10,1691630104.2652016
140,10,1691630104.3733945
140,10,1691630104.4750712
140,10,1691630104.5827615
140,10,1691630104.6842973
140,10,1691630104.7929258
140,10,1691630104.8950229
140,10,1691630104.9983988
140,10,1691630105.112518
140,10,1691630105.221888
140,10,1691630105.328716
140,10,1691630105.4381785
140,10,1691630105.5394685
140,10,1691630105.6469905
140,10,1691630105.7513585
140,10,1691630105.8581007
140,10,1691630105.9595518
140,10,1691630106.065963
140,10,1691630106.1783445
140,10,1691630106.2819679
140,10,1691630106.3910742
140,10,1691630106.495381
140,10,1691630106.6019778
140,10,1691630106.7078745
140,10,1691630106.8182807
140,10,1691630106.919295
140,10,1691630107.0265846
140,10,1691630107.1352422
140,10,1691630107.2420595
140,10,1691630107.35026
140,10,1691630107.4580572
140,10,1691630107.5629764
140,10,1691630107.6685915
140,10,1691630107.7823706
140,10,1691630107.901973
140,10,1691630108.0122406
140,10,1691630108.122097
140,10,1691630108.228166
140,10,1691630108.3363483
140,10,1691630108.4488544
140,10,1691630108.5542824
140,10,1691630108.6559508
140,10,1691630108.7579296
140,10,1691630108.8681118
140,10,1691630108.9746885
140,10,1691630109.086924
140,10,1691630109.1978557
140,10,1691630109.3043683
140,10,1691630109.4094281
