40,10,0,0.002593939484855975
40,10,1,0.0005695988959794862
40,10,2,0.0004873969267719215
40,10,3,0.0006266343399365009
40,10,4,0.002508293841787475
40,10,5,0.0004931083819774456
40,10,6,0.0020027514729940086
40,10,7,0.0008744186392052425
40,10,8,0.002343611299655659
40,10,9,0.001231216808107803
40,10,10,0.0013717504077618715
40,10,11,0.0006633482276309206
40,10,12,0.0008101809489075589
40,10,13,0.0007153978303099429
40,10,14,0.000990696118474026
40,10,15,0.0006971177337391647
40,10,16,0.0008651557378848449
40,10,17,0.001355017220152057
40,10,18,0.0009699553544391999
40,10,19,0.0012903572322713283
40,10,20,0.0019218034958638404
40,10,21,0.0010059908610019288
40,10,22,0.000433597409246996
40,10,23,0.0011294844829305775
40,10,24,0.00083393619486611
40,10,25,0.0008031839780533366
40,10,26,0.0017309882785818214
40,10,27,0.0010049474819236253
40,10,28,0.0007952600374450591
40,10,29,0.0009570745491066464
40,10,30,0.0006406060707524965
40,10,31,0.000712694693855857
40,10,32,0.0010613925825135274
40,10,33,0.0006185890123292201
40,10,34,0.00042725472242531587
40,10,35,0.0008721773059007131
40,10,36,0.00042321417788190185
40,10,37,0.0014460241116000117
40,10,38,0.00013877149108616063
40,10,39,0.0007621450039175126
40,10,40,0.0013018919952717434
40,10,41,0.0022100231892986945
40,10,42,0.0021530582815993964
40,10,43,0.0010956061325616596
40,10,44,0.001082426710130587
40,10,45,0.0011982029277961038
40,10,46,0.0008803036393962104
40,10,47,0.0014562942967361503
40,10,48,0.0005943871854277003
40,10,49,0.001085183245401426
40,10,50,0.0010177843403148164
40,10,51,0.0012530178749542071
40,10,52,0.0013275490501577995
40,10,53,0.0004549853341806659
40,10,54,0.0007337662980062056
40,10,55,0.00228909682590132
40,10,56,0.0009411252301887838
40,10,57,0.0006430573437633681
40,10,58,0.0007747674146273713
40,10,59,0.0011351196873686496
40,10,60,0.0006580562907986918
40,10,61,0.0007913622050523508
40,10,62,0.0009296777292476982
40,10,63,0.0012422748126600658
40,10,64,0.0012202400729068013
40,10,65,0.0015575989383174872
40,10,66,0.0011456193224203405
40,10,67,0.0007864940620432954
40,10,68,0.002499889779645558
40,10,69,0.001363198981760516
40,10,70,0.0008519072999080005
40,10,71,0.00040530166135797484
40,10,72,0.001713288307611902
40,10,73,0.0010143694663344409
40,10,74,0.0014431333927290737
40,10,75,0.0006124908349618122
40,10,76,0.0013726720766613714
40,10,77,0.001406474238151428
40,10,78,0.0009888475204666693
40,10,79,0.0011289206771477411
40,10,80,0.0014237061234173255
40,10,81,0.0007751765034286259
40,10,82,0.0022975682524677223
40,10,83,0.0009984832443464182
40,10,84,0.0015522959514748308
40,10,85,0.0006139548689383594
40,10,86,0.0008357535913383907
40,10,87,0.0013909134432742172
40,10,88,0.001470138670068194
40,10,89,0.001587984873458432
40,10,90,0.0008122290356936616
40,10,91,0.0013169327871960744
40,10,92,0.0010811956527344072
40,10,93,0.0003592240966223569
40,10,94,0.0010328657296661873
40,10,95,0.0010207763181271313
40,10,96,0.0007429496033601362
40,10,97,0.0019971764987348904
40,10,98,0.0019695970840672076
40,10,99,0.0006226471768176513
40,10,100,0.00101497881219044
40,10,101,0.0008641834467366643
40,10,102,0.0007110376614466197
40,10,103,0.00011678964551799164
40,10,104,0.0012597056087586972
40,10,105,0.0005677757758573596
40,10,106,0.0019126388587865778
40,10,107,0.0014295002219691809
40,10,108,0.000741858218771875
40,10,109,0.0005958212311587512
40,10,110,0.0008996082430546155
40,10,111,0.0014702837323948806
40,10,112,0.0008625777507926217
40,10,113,0.001005851971516847
40,10,114,0.0019028811559710793
40,10,115,0.0009813933149524024
40,10,116,0.002142576190391633
40,10,117,0.0013383446057633078
40,10,118,0.0012239749742112504
40,10,119,0.0009328737635417489
40,10,120,0.000705313778486059
40,10,121,0.0007572150287037977
40,10,122,0.0007212119760350483
40,10,123,0.0007979640761063642
40,10,124,0.0010617350931908238
40,10,125,0.001161629654166278
40,10,126,0.0006306578705906657
40,10,127,0.001971304938010976
40,10,128,0.0007188532708304967
40,10,129,0.0012027180498792051
40,10,130,0.0007710878205174724
40,10,131,0.0011889639009834013
40,10,132,0.0011660725114059842
40,10,133,0.0014625285391290214
40,10,134,0.0009807080855996876
40,10,135,0.0007794504024218118
40,10,136,0.0021452677575063642
40,10,137,0.0007506642787078537
40,10,138,0.0009380052930731067
40,10,139,0.0009266090519958812
40,10,140,0.01227502034887298
40,10,141,0.0020900473443625145
40,10,142,0.0014594341553351847
40,10,143,0.0006860017869565847
40,10,144,0.0038804945180844637
40,10,145,0.0006666280437405565
40,10,146,0.0008647192076542249
40,10,147,0.00023998459552763428
40,10,148,0.0010844549752143367
40,10,149,0.0006368436641618759
40,10,150,0.0010709451871318413
40,10,151,0.0007462927297684128
40,10,152,0.0009075138626585116
40,10,153,0.0005901226300143796
40,10,154,0.0007065737375176502
40,10,155,0.0007961584699565579
40,10,156,0.00124811406726889
40,10,157,0.0014354004874734233
40,10,158,0.0002743631782935904
40,10,159,0.0009171804958270148
40,10,160,0.000919517087402638
40,10,161,0.0010366245627903043
40,10,162,0.0007828552921074221
40,10,163,0.0008624906337767307
40,10,164,0.0005494174586856984
40,10,165,0.0006200733668617512
40,10,166,0.0005901345914563783
40,10,167,0.0007633730745707091
