10,10,95.67
10,20,94.00
10,30,86.89
10,40,80.92
10,50,78.33
10,60,75.22
10,70,72.29
10,80,69.29
10,90,67.81
10,100,64.63
10,110,62.15
10,120,59.39
10,130,57.08
10,140,55.36
10,150,53.58
10,160,52.08
10,170,50.49
10,180,49.22
10,190,48.16
10,200,47.15
20,10,94.00
20,20,93.50
20,30,86.33
20,40,81.08
20,50,78.93
20,60,75.06
20,70,71.05
20,80,68.62
20,90,66.48
20,100,64.33
20,110,70.27
20,120,74.92
20,130,71.87
20,140,70.90
20,150,69.69
20,160,67.96
20,170,67.71
20,180,66.20
20,190,65.32
20,200,63.90
30,10,94.00
30,20,95.17
30,30,91.33
30,40,88.92
30,50,86.00
30,60,82.67
30,70,83.86
30,80,79.79
30,90,78.00
30,100,77.03
30,110,76.52
30,120,74.14
30,130,72.56
30,140,70.81
30,150,69.76
30,160,68.67
30,170,67.78
30,180,65.98
30,190,65.28
30,200,63.78
40,10,96.00
40,20,95.00
40,30,91.44
40,40,88.83
40,50,86.33
40,60,83.94
40,70,82.29
40,80,79.38
40,90,78.04
40,100,77.23
40,110,76.91
40,120,74.28
40,130,71.90
40,140,70.52
40,150,69.78
40,160,68.54
40,170,67.18
40,180,66.39
40,190,64.75
40,200,61.67
50,10,95.00
50,20,94.50
50,30,91.33
50,40,88.92
50,50,87.07
50,60,85.17
50,70,82.29
50,80,79.71
50,90,79.11
50,100,76.87
50,110,76.21
50,120,74.61
50,130,72.36
50,140,70.71
50,150,69.87
50,160,68.12
50,170,67.59
50,180,65.96
50,190,64.95
50,200,64.68
60,10,94.00
60,20,95.00
60,30,91.33
60,40,88.00
60,50,86.80
60,60,83.50
60,70,83.62
60,80,79.17
60,90,77.59
60,100,76.93
60,110,76.00
60,120,74.44
60,130,72.23
60,140,70.26
60,150,69.73
60,160,67.79
60,170,67.51
60,180,65.67
60,190,64.98
60,200,63.73
70,10,97.33
70,20,94.83
70,30,91.33
70,40,88.75
70,50,85.73
70,60,84.44
70,70,82.38
70,80,80.46
70,90,76.78
70,100,76.53
70,110,75.79
70,120,74.50
70,130,72.38
70,140,70.48
70,150,69.47
70,160,68.52
70,170,67.59
70,180,66.17
70,190,64.56
70,200,63.30
80,10,96.33
80,20,94.83
80,30,92.11
80,40,88.42
80,50,86.00
80,60,83.67
80,70,82.33
80,80,80.17
80,90,77.70
80,100,76.00
80,110,75.55
80,120,73.83
80,130,71.69
80,140,69.90
80,150,68.58
80,160,67.25
80,170,66.00
80,180,65.67
80,190,64.02
80,200,63.07
90,10,94.67
90,20,94.67
90,30,90.78
90,40,87.50
90,50,86.40
90,60,83.56
90,70,83.19
90,80,79.54
90,90,78.04
90,100,75.80
90,110,75.55
90,120,74.67
90,130,71.85
90,140,70.40
90,150,69.47
90,160,67.88
90,170,66.84
90,180,65.94
90,190,64.28
90,200,64.45
100,10,97.00
100,20,94.17
100,30,91.44
100,40,88.25
100,50,86.87
100,60,83.78
100,70,82.71
100,80,80.00
100,90,77.81
100,100,76.37
100,110,75.30
100,120,74.22
100,130,72.05
100,140,70.26
100,150,69.51
100,160,68.42
100,170,67.94
100,180,65.74
100,190,64.74
100,200,63.57
110,10,94.33
110,20,93.83
110,30,90.89
110,40,88.08
110,50,85.87
110,60,82.89
110,70,82.76
110,80,79.38
110,90,78.33
110,100,76.00
110,110,74.85
110,120,74.58
110,130,72.46
110,140,70.24
110,150,69.11
110,160,67.56
110,170,66.59
110,180,65.04
110,190,64.00
110,200,62.80
120,10,96.00
120,20,94.83
120,30,91.67
120,40,87.83
120,50,85.67
120,60,83.83
120,70,82.62
120,80,79.29
120,90,76.74
120,100,75.83
120,110,75.21
120,120,73.06
120,130,71.41
120,140,70.02
120,150,68.51
120,160,67.77
120,170,66.08
120,180,64.70
120,190,64.04
120,200,62.88
130,10,96.67
130,20,94.33
130,30,90.89
130,40,88.08
130,50,86.33
130,60,82.94
130,70,82.38
130,80,78.50
130,90,77.22
130,100,75.90
130,110,75.24
130,120,73.94
130,130,70.95
130,140,68.83
130,150,68.02
130,160,67.04
130,170,66.67
130,180,64.80
130,190,63.98
130,200,62.30
140,10,94.33
140,20,93.33
140,30,91.78
140,40,87.25
140,50,85.87
140,60,83.78
140,70,83.52
140,80,79.29
140,90,77.26
140,100,75.97
