10,10,95.67
10,20,188.0
10,30,260.67
10,40,323.68
10,50,391.65
10,60,451.32
10,70,506.0300000000001
10,80,554.32
10,90,610.29
10,100,646.3
10,110,683.65
10,120,712.68
10,130,742.04
10,140,775.04
10,150,803.7
10,160,833.28
10,170,858.33
10,180,885.96
10,190,915.04
10,200,943.0
20,10,188.0
20,20,374.0
20,30,517.98
20,40,648.64
20,50,789.3
20,60,900.72
20,70,994.7
20,80,1097.92
20,90,1196.64
20,100,1286.6
20,110,1545.94
20,120,1798.08
20,130,1868.62
20,140,1985.2000000000003
20,150,2090.7
20,160,2174.72
20,170,2302.14
20,180,2383.2
20,190,2482.16
20,200,2556.0
30,10,282.0
30,20,571.02
30,30,821.97
30,40,1067.04
30,50,1290.0
30,60,1488.06
30,70,1761.06
30,80,1914.9600000000003
30,90,2106.0
30,100,2310.9
30,110,2525.16
30,120,2669.04
30,130,2829.84
30,140,2974.02
30,150,3139.2
30,160,3296.16
30,170,3456.78
30,180,3562.92
30,190,3720.96
30,200,3826.8
40,10,384.0
40,20,760.0
40,30,1097.28
40,40,1421.28
40,50,1726.6
40,60,2014.56
40,70,2304.1200000000003
40,80,2540.16
40,90,2809.44
40,100,3089.2
40,110,3384.04
40,120,3565.44
40,130,3738.8000000000006
40,140,3949.12
40,150,4186.8
40,160,4386.56
40,170,4568.240000000001
40,180,4780.08
40,190,4921.0
40,200,4933.6
50,10,475.0
50,20,945.0
50,30,1369.95
50,40,1778.4
50,50,2176.7499999999995
50,60,2555.1
50,70,2880.15
50,80,3188.4
50,90,3559.95
50,100,3843.5
50,110,4191.549999999999
50,120,4476.6
50,130,4703.4
50,140,4949.7
50,150,5240.250000000001
50,160,5449.6
50,170,5745.15
50,180,5936.4
50,190,6170.25
50,200,6468.000000000001
60,10,564.0
60,20,1140.0
60,30,1643.94
60,40,2112.0
60,50,2604.0
60,60,3006.0
60,70,3512.04
60,80,3800.16
60,90,4189.86
60,100,4615.8
60,110,5016.0
60,120,5359.68
60,130,5633.94
60,140,5901.84
60,150,6275.7
60,160,6507.840000000001
60,170,6886.02
60,180,7092.36
60,190,7407.72
60,200,7647.6
70,10,681.31
70,20,1327.62
70,30,1917.93
70,40,2485.0
70,50,3000.55
70,60,3546.48
70,70,4036.62
70,80,4505.759999999999
70,90,4837.14
70,100,5357.1
70,110,5835.83
70,120,6258.0
70,130,6586.58
70,140,6907.04
70,150,7294.35
70,160,7674.24
70,170,8043.21
70,180,8337.42
70,190,8586.48
70,200,8862.0
80,10,770.64
80,20,1517.28
80,30,2210.64
80,40,2829.44
80,50,3440.0
80,60,4016.16
80,70,4610.48
80,80,5130.88
80,90,5594.4
80,100,6080.0
80,110,6648.4
80,120,7087.68
80,130,7455.76
80,140,7828.800000000001
80,150,8229.6
80,160,8608.0
80,170,8976.0
80,180,9456.48
80,190,9731.039999999999
80,200,10091.2
90,10,852.03
90,20,1704.06
90,30,2451.06
90,40,3150.0
90,50,3888.0
90,60,4512.24
90,70,5240.97
90,80,5726.88
90,90,6321.24
90,100,6822.0
90,110,7479.45
90,120,8064.36
90,130,8406.449999999999
90,140,8870.400000000001
90,150,9378.45
90,160,9774.72
90,170,10226.52
90,180,10682.28
90,190,10991.88
90,200,11601.0
100,10,970.0
100,20,1883.4
100,30,2743.2
100,40,3530.0
100,50,4343.5
100,60,5026.8
100,70,5789.7
100,80,6400.0
100,90,7002.9
100,100,7637.0
100,110,8283.0
100,120,8906.4
100,130,9366.5
100,140,9836.400000000001
100,150,10426.500000000002
100,160,10947.2
100,170,11549.8
100,180,11833.2
100,190,12300.6
100,200,12714.0
110,10,1037.63
110,20,2064.26
110,30,2999.37
110,40,3875.52
110,50,4722.85
110,60,5470.74
110,70,6372.52
110,80,6985.44
110,90,7754.67
110,100,8360.0
110,110,9056.849999999999
110,120,9844.56
110,130,10361.779999999999
110,140,10816.96
110,150,11403.15
110,160,11890.56
110,170,12452.33
110,180,12877.920000000002
110,190,13376.0
110,200,13816.0
120,10,1152.0
120,20,2275.92
120,30,3300.12
120,40,4215.84
120,50,5140.2
120,60,6035.76
120,70,6940.08
120,80,7611.840000000001
120,90,8287.92
120,100,9099.6
120,110,9927.72
120,120,10520.64
120,130,11139.96
120,140,11763.36
120,150,12331.8
120,160,13011.84
120,170,13480.32
120,180,13975.2
120,190,14601.120000000003
120,200,15091.2
130,10,1256.71
130,20,2452.58
130,30,3544.71
130,40,4580.16
130,50,5611.45
130,60,6469.32
130,70,7496.58
130,80,8164.0
130,90,9034.74
130,100,9867.000000000002
130,110,10759.32
130,120,11534.64
130,130,11990.55
130,140,12527.06
130,150,13263.9
130,160,13944.320000000002
130,170,14734.07
130,180,15163.2
130,190,15803.06
130,200,16198.0
140,10,1320.62
140,20,2613.24
140,30,3854.76
140,40,4886.0
140,50,6010.9
140,60,7037.52
140,70,8184.96
140,80,8880.480000000001
140,90,9734.760000000002
140,100,10635.8
140,110,11508.42
140,120,12371.52
140,130,12898.34
140,140,13565.159999999998
140,150,14382.9
140,160,15106.56
140,170,15853.18
140,180,16455.6
140,190,16973.46
140,200,17444.0
150,10,1450.05
150,20,2829.9
150,30,4085.1
150,40,5254.8
150,50,6459.75
150,60,7534.8
150,70,8660.4
150,80,9604.800000000001
150,90,10400.400000000001
150,100,11365.5
150,110,12340.35
150,120,13154.4
150,130,13995.15
150,140,14544.6
150,150,15405.75
150,160,16125.6
150,170,16725.45
150,180,17550.0
150,190,18140.25
150,200,18840.0
160,10,1546.72
160,20,3045.44
160,30,4352.16
160,40,5621.12
160,50,6869.6
160,60,7999.68
160,70,9307.199999999999
160,80,10074.88
160,90,10959.84
160,100,12160.0
160,110,13184.16
160,120,13952.64
160,130,14799.200000000003
160,140,15429.12
160,150,16555.2
160,160,17274.88
160,170,17862.24
160,180,18633.6
160,190,19358.72
160,200,20144.0
170,10,1632.0
170,20,3196.0
170,30,4635.39
170,40,6023.44
170,50,7310.0
170,60,8483.34
170,70,9831.78
170,80,10772.56
170,90,11826.9
170,100,12744.9
170,110,13927.76
170,120,14994.0
170,130,15759.51
170,140,16529.1
170,150,17442.000000000004
170,160,18177.76
170,170,19004.640000000003
170,180,19678.86
170,190,20497.58
170,200,21086.8
180,10,1668.06
180,20,3408.12
180,30,4890.24
180,40,6305.76
180,50,7776.0
180,60,8945.64
180,70,10319.400000000001
180,80,11417.76
180,90,12347.64
180,100,13536.0
180,110,14693.579999999998
180,120,15815.52
180,130,16691.22
180,140,17566.92
180,150,18432.9
180,160,19391.04
180,170,20088.9
180,180,21040.56
180,190,21600.72
180,200,22438.8
190,10,1779.73
190,20,3591.0
190,30,5155.08
190,40,6669.0
190,50,8119.65
190,60,9474.54
190,70,10887.38
190,80,11976.08
190,90,13237.11
190,100,14350.7
190,110,15478.54
190,120,16630.32
190,130,17581.460000000003
190,140,18234.3
190,150,19525.350000000002
190,160,20413.600000000002
190,170,21279.24
190,180,22103.46
190,190,23046.24
190,200,23522.0
200,10,1880.0
200,20,3766.8
200,30,5406.6
200,40,7040.0
200,50,8627.0
200,60,9913.2
200,70,11533.2
200,80,12587.2
200,90,13894.2
200,100,15140.0
200,110,16385.6
200,120,17414.4
200,130,18332.600000000002
200,140,19347.999999999996
200,150,20499.0
200,160,21340.8
200,170,22198.6
200,180,23112.0
200,190,24114.8
200,200,25008.0
